tv_id,gap_range,frequency
813b06197f4ae42581a74aab21410011da30edad,120630-120645,1
813b06197f4ae42581a74aab21410011da30edad,610170-610185,1
813b06197f4ae42581a74aab21410011da30edad,766380-766395,1
813b06197f4ae42581a74aab21410011da30edad,775965-775980,1
813b06197f4ae42581a74aab21410011da30edad,1726890-1726905,1
813b06197f4ae42581a74aab21410011da30edad,1755465-1755480,1
813b06197f4ae42581a74aab21410011da30edad,1895145-1895160,1
813b06197f4ae42581a74aab21410011da30edad,9243945-9243960,1
813b06197f4ae42581a74aab21410011da30edad,10684965-10684980,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,0-15,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,30-45,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,60-75,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,75-90,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,90-105,9
854cadc0b701456be3d07c6f3f23a459c1f99e67,105-120,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,120-135,30
854cadc0b701456be3d07c6f3f23a459c1f99e67,135-150,8
854cadc0b701456be3d07c6f3f23a459c1f99e67,150-165,5
854cadc0b701456be3d07c6f3f23a459c1f99e67,165-180,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,180-195,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,195-210,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,270-285,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,285-300,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,375-390,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,420-435,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,495-510,3
854cadc0b701456be3d07c6f3f23a459c1f99e67,525-540,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,600-615,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,630-645,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,690-705,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,3090-3105,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,3135-3150,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,3255-3270,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,10200-10215,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,10425-10440,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,11865-11880,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,16830-16845,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,19095-19110,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,19725-19740,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,21285-21300,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,53355-53370,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,56400-56415,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,60720-60735,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,60960-60975,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,63075-63090,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,66120-66135,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,66675-66690,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,66720-66735,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,72765-72780,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,72990-73005,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,74700-74715,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,75405-75420,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,77835-77850,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,79485-79500,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,81195-81210,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,81345-81360,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,82395-82410,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,82650-82665,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,84495-84510,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,87735-87750,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,103890-103905,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,171075-171090,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,171960-171975,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,409755-409770,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,441270-441285,1
854cadc0b701456be3d07c6f3f23a459c1f99e67,1387260-1387275,1
87ed3272d188dc9261241176d506d31ec63d39a0,30-45,1
87ed3272d188dc9261241176d506d31ec63d39a0,225-240,1
87ed3272d188dc9261241176d506d31ec63d39a0,330-345,1
87ed3272d188dc9261241176d506d31ec63d39a0,405-420,1
87ed3272d188dc9261241176d506d31ec63d39a0,585-600,1
87ed3272d188dc9261241176d506d31ec63d39a0,780-795,1
87ed3272d188dc9261241176d506d31ec63d39a0,1725-1740,1
87ed3272d188dc9261241176d506d31ec63d39a0,1995-2010,1
87ed3272d188dc9261241176d506d31ec63d39a0,69060-69075,1
87ed3272d188dc9261241176d506d31ec63d39a0,70920-70935,1
87ed3272d188dc9261241176d506d31ec63d39a0,71325-71340,1
87ed3272d188dc9261241176d506d31ec63d39a0,72810-72825,1
87ed3272d188dc9261241176d506d31ec63d39a0,75285-75300,1
87ed3272d188dc9261241176d506d31ec63d39a0,77520-77535,1
87ed3272d188dc9261241176d506d31ec63d39a0,170970-170985,1
87ed3272d188dc9261241176d506d31ec63d39a0,248235-248250,1
87ed3272d188dc9261241176d506d31ec63d39a0,248880-248895,1
87ed3272d188dc9261241176d506d31ec63d39a0,602775-602790,1
87ed3272d188dc9261241176d506d31ec63d39a0,680085-680100,1
87ed3272d188dc9261241176d506d31ec63d39a0,680295-680310,1
87ed3272d188dc9261241176d506d31ec63d39a0,768240-768255,1
90bab1e4775602aa212fbaccabd12635c96584f2,0-15,2
90bab1e4775602aa212fbaccabd12635c96584f2,15-30,2
90bab1e4775602aa212fbaccabd12635c96584f2,45-60,1
90bab1e4775602aa212fbaccabd12635c96584f2,60-75,2
90bab1e4775602aa212fbaccabd12635c96584f2,75-90,1
90bab1e4775602aa212fbaccabd12635c96584f2,90-105,6
90bab1e4775602aa212fbaccabd12635c96584f2,105-120,2
90bab1e4775602aa212fbaccabd12635c96584f2,120-135,6
90bab1e4775602aa212fbaccabd12635c96584f2,150-165,2
90bab1e4775602aa212fbaccabd12635c96584f2,165-180,5
90bab1e4775602aa212fbaccabd12635c96584f2,180-195,2
90bab1e4775602aa212fbaccabd12635c96584f2,240-255,2
90bab1e4775602aa212fbaccabd12635c96584f2,255-270,1
90bab1e4775602aa212fbaccabd12635c96584f2,315-330,2
90bab1e4775602aa212fbaccabd12635c96584f2,345-360,2
90bab1e4775602aa212fbaccabd12635c96584f2,435-450,2
90bab1e4775602aa212fbaccabd12635c96584f2,510-525,1
90bab1e4775602aa212fbaccabd12635c96584f2,615-630,1
90bab1e4775602aa212fbaccabd12635c96584f2,630-645,1
90bab1e4775602aa212fbaccabd12635c96584f2,900-915,1
90bab1e4775602aa212fbaccabd12635c96584f2,990-1005,1
90bab1e4775602aa212fbaccabd12635c96584f2,1140-1155,1
90bab1e4775602aa212fbaccabd12635c96584f2,1530-1545,1
90bab1e4775602aa212fbaccabd12635c96584f2,1590-1605,1
90bab1e4775602aa212fbaccabd12635c96584f2,3840-3855,1
90bab1e4775602aa212fbaccabd12635c96584f2,77970-77985,1
90bab1e4775602aa212fbaccabd12635c96584f2,78510-78525,1
90bab1e4775602aa212fbaccabd12635c96584f2,80085-80100,1
90bab1e4775602aa212fbaccabd12635c96584f2,80700-80715,1
90bab1e4775602aa212fbaccabd12635c96584f2,81120-81135,1
90bab1e4775602aa212fbaccabd12635c96584f2,83355-83370,1
90bab1e4775602aa212fbaccabd12635c96584f2,83550-83565,1
90bab1e4775602aa212fbaccabd12635c96584f2,85545-85560,1
90bab1e4775602aa212fbaccabd12635c96584f2,337365-337380,1
90bab1e4775602aa212fbaccabd12635c96584f2,345900-345915,1
90bab1e4775602aa212fbaccabd12635c96584f2,426825-426840,1
972b1c1ae82179345853a05b3680ea66ee157851,15-30,1
972b1c1ae82179345853a05b3680ea66ee157851,30-45,1
972b1c1ae82179345853a05b3680ea66ee157851,60-75,1
972b1c1ae82179345853a05b3680ea66ee157851,75-90,1
972b1c1ae82179345853a05b3680ea66ee157851,120-135,5
972b1c1ae82179345853a05b3680ea66ee157851,135-150,6
972b1c1ae82179345853a05b3680ea66ee157851,150-165,1
972b1c1ae82179345853a05b3680ea66ee157851,165-180,1
972b1c1ae82179345853a05b3680ea66ee157851,180-195,1
972b1c1ae82179345853a05b3680ea66ee157851,225-240,2
972b1c1ae82179345853a05b3680ea66ee157851,240-255,1
972b1c1ae82179345853a05b3680ea66ee157851,270-285,1
972b1c1ae82179345853a05b3680ea66ee157851,285-300,3
972b1c1ae82179345853a05b3680ea66ee157851,300-315,1
972b1c1ae82179345853a05b3680ea66ee157851,315-330,1
972b1c1ae82179345853a05b3680ea66ee157851,330-345,2
972b1c1ae82179345853a05b3680ea66ee157851,345-360,3
972b1c1ae82179345853a05b3680ea66ee157851,405-420,1
972b1c1ae82179345853a05b3680ea66ee157851,495-510,1
972b1c1ae82179345853a05b3680ea66ee157851,600-615,2
972b1c1ae82179345853a05b3680ea66ee157851,690-705,1
972b1c1ae82179345853a05b3680ea66ee157851,810-825,1
972b1c1ae82179345853a05b3680ea66ee157851,825-840,1
972b1c1ae82179345853a05b3680ea66ee157851,1020-1035,1
972b1c1ae82179345853a05b3680ea66ee157851,1515-1530,1
972b1c1ae82179345853a05b3680ea66ee157851,27645-27660,1
972b1c1ae82179345853a05b3680ea66ee157851,59190-59205,1
972b1c1ae82179345853a05b3680ea66ee157851,77070-77085,1
972b1c1ae82179345853a05b3680ea66ee157851,77220-77235,1
972b1c1ae82179345853a05b3680ea66ee157851,259365-259380,1
972b1c1ae82179345853a05b3680ea66ee157851,340500-340515,1
97fb075dfbaac67587a422829253c9a3d1279af7,15-30,2
97fb075dfbaac67587a422829253c9a3d1279af7,30-45,2
97fb075dfbaac67587a422829253c9a3d1279af7,60-75,1
97fb075dfbaac67587a422829253c9a3d1279af7,75-90,2
97fb075dfbaac67587a422829253c9a3d1279af7,90-105,1
97fb075dfbaac67587a422829253c9a3d1279af7,105-120,1
97fb075dfbaac67587a422829253c9a3d1279af7,120-135,1
97fb075dfbaac67587a422829253c9a3d1279af7,300-315,1
97fb075dfbaac67587a422829253c9a3d1279af7,675-690,1
97fb075dfbaac67587a422829253c9a3d1279af7,1380-1395,1
97fb075dfbaac67587a422829253c9a3d1279af7,1425-1440,1
97fb075dfbaac67587a422829253c9a3d1279af7,1470-1485,1
97fb075dfbaac67587a422829253c9a3d1279af7,4905-4920,1
97fb075dfbaac67587a422829253c9a3d1279af7,83610-83625,1
97fb075dfbaac67587a422829253c9a3d1279af7,85020-85035,1
97fb075dfbaac67587a422829253c9a3d1279af7,523215-523230,1
97fb075dfbaac67587a422829253c9a3d1279af7,10626465-10626480,1
97fb075dfbaac67587a422829253c9a3d1279af7,10627665-10627680,1
97fb075dfbaac67587a422829253c9a3d1279af7,10630455-10630470,1
985738b8332775146f6b61bdf13e8ab71820e102,60-75,1
985738b8332775146f6b61bdf13e8ab71820e102,135-150,1
985738b8332775146f6b61bdf13e8ab71820e102,195-210,1
985738b8332775146f6b61bdf13e8ab71820e102,285-300,1
985738b8332775146f6b61bdf13e8ab71820e102,330-345,2
98780aa1133cefa99072afc2a951c0766a13bdf1,15-30,1
98780aa1133cefa99072afc2a951c0766a13bdf1,165-180,1
98780aa1133cefa99072afc2a951c0766a13bdf1,210-225,1
98780aa1133cefa99072afc2a951c0766a13bdf1,270-285,1
98780aa1133cefa99072afc2a951c0766a13bdf1,285-300,1
98780aa1133cefa99072afc2a951c0766a13bdf1,360-375,1
98780aa1133cefa99072afc2a951c0766a13bdf1,570-585,1
98780aa1133cefa99072afc2a951c0766a13bdf1,585-600,1
98780aa1133cefa99072afc2a951c0766a13bdf1,825-840,1
98780aa1133cefa99072afc2a951c0766a13bdf1,840-855,2
98780aa1133cefa99072afc2a951c0766a13bdf1,2565-2580,1
98780aa1133cefa99072afc2a951c0766a13bdf1,4664220-4664235,1
99283a94cf8ce0bdbdaf72053b633f2f18a4a617,30-45,2
99283a94cf8ce0bdbdaf72053b633f2f18a4a617,75-90,1
99283a94cf8ce0bdbdaf72053b633f2f18a4a617,120-135,1
99283a94cf8ce0bdbdaf72053b633f2f18a4a617,195-210,1
99283a94cf8ce0bdbdaf72053b633f2f18a4a617,270-285,2
99283a94cf8ce0bdbdaf72053b633f2f18a4a617,360-375,1
99283a94cf8ce0bdbdaf72053b633f2f18a4a617,375-390,1
99283a94cf8ce0bdbdaf72053b633f2f18a4a617,1005-1020,1
99283a94cf8ce0bdbdaf72053b633f2f18a4a617,1740-1755,1
9c8402778a795e3f237ad8999257bdd94f83e0b6,45-60,1
9c8402778a795e3f237ad8999257bdd94f83e0b6,1230-1245,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,0-15,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,15-30,3
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,30-45,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,45-60,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,60-75,2
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,75-90,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,120-135,2
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,165-180,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,255-270,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,435-450,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,450-465,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,525-540,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,555-570,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,945-960,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,1140-1155,1
9e95d60cbb9c34d03ea8a43f4c2318f8bcd4db00,1463625-1463640,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,0-15,2
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,15-30,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,45-60,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,120-135,20
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,135-150,12
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,150-165,2
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,165-180,2
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,180-195,3
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,195-210,3
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,210-225,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,270-285,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,300-315,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,315-330,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,480-495,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,600-615,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,615-630,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,660-675,2
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,675-690,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,765-780,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,885-900,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,1020-1035,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,1035-1050,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,1185-1200,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,1635-1650,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,1785-1800,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,2025-2040,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,2565-2580,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,24915-24930,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,47520-47535,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,48600-48615,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,622470-622485,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,628935-628950,1
a0cde1a66a9dad5a0cc38dbf4497a6d73b6a3288,700185-700200,1
a1af7adc544f05e8041796fbb21085407208db2e,0-15,2
a1af7adc544f05e8041796fbb21085407208db2e,45-60,1
a35432cb9f2b91710b3319c5ef682f81e15919d1,5525895-5525910,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,15-30,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,45-60,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,75-90,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,90-105,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,120-135,7
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,135-150,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,150-165,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,165-180,3
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,180-195,5
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,195-210,3
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,210-225,2
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,225-240,3
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,255-270,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,435-450,2
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,555-570,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,600-615,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,645-660,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,675-690,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,705-720,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,1095-1110,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,1305-1320,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,1410-1425,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,1500-1515,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,1635-1650,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,2130-2145,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,2970-2985,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,3255-3270,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,3840-3855,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,12855-12870,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,14715-14730,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,18975-18990,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,76635-76650,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,78645-78660,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,134805-134820,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,282450-282465,1
aacdd93691a7fd1eda3944820b8dc696bbd5ae7b,4836555-4836570,1
adfb664d28e606f09ec0499f89238d23dd71b040,0-15,2
adfb664d28e606f09ec0499f89238d23dd71b040,15-30,1
adfb664d28e606f09ec0499f89238d23dd71b040,60-75,1
adfb664d28e606f09ec0499f89238d23dd71b040,120-135,1
adfb664d28e606f09ec0499f89238d23dd71b040,420-435,1
b0e8f50953f5e0f2bfebd4ec399afca2466c286c,405-420,1
b0e8f50953f5e0f2bfebd4ec399afca2466c286c,675-690,2
b0e8f50953f5e0f2bfebd4ec399afca2466c286c,71595-71610,1
b0e8f50953f5e0f2bfebd4ec399afca2466c286c,874500-874515,1
bc79209401c71be588122e2525fceb9c6fd6f953,0-15,2
bc79209401c71be588122e2525fceb9c6fd6f953,15-30,3
bc79209401c71be588122e2525fceb9c6fd6f953,30-45,1
bc79209401c71be588122e2525fceb9c6fd6f953,90-105,1
bc79209401c71be588122e2525fceb9c6fd6f953,120-135,3
bc79209401c71be588122e2525fceb9c6fd6f953,150-165,2
bc79209401c71be588122e2525fceb9c6fd6f953,165-180,1
bc79209401c71be588122e2525fceb9c6fd6f953,180-195,2
bc79209401c71be588122e2525fceb9c6fd6f953,195-210,1
bc79209401c71be588122e2525fceb9c6fd6f953,210-225,2
bc79209401c71be588122e2525fceb9c6fd6f953,225-240,1
bc79209401c71be588122e2525fceb9c6fd6f953,240-255,2
bc79209401c71be588122e2525fceb9c6fd6f953,300-315,1
bc79209401c71be588122e2525fceb9c6fd6f953,315-330,2
bc79209401c71be588122e2525fceb9c6fd6f953,330-345,1
bc79209401c71be588122e2525fceb9c6fd6f953,345-360,1
bc79209401c71be588122e2525fceb9c6fd6f953,390-405,1
bc79209401c71be588122e2525fceb9c6fd6f953,420-435,1
bc79209401c71be588122e2525fceb9c6fd6f953,495-510,1
bc79209401c71be588122e2525fceb9c6fd6f953,675-690,2
bc79209401c71be588122e2525fceb9c6fd6f953,690-705,1
bc79209401c71be588122e2525fceb9c6fd6f953,705-720,1
bc79209401c71be588122e2525fceb9c6fd6f953,735-750,1
bc79209401c71be588122e2525fceb9c6fd6f953,750-765,1
bc79209401c71be588122e2525fceb9c6fd6f953,780-795,1
bc79209401c71be588122e2525fceb9c6fd6f953,855-870,1
bc79209401c71be588122e2525fceb9c6fd6f953,915-930,1
bc79209401c71be588122e2525fceb9c6fd6f953,930-945,1
bc79209401c71be588122e2525fceb9c6fd6f953,1050-1065,1
bc79209401c71be588122e2525fceb9c6fd6f953,1125-1140,1
bc79209401c71be588122e2525fceb9c6fd6f953,1170-1185,1
bc79209401c71be588122e2525fceb9c6fd6f953,1305-1320,1
bc79209401c71be588122e2525fceb9c6fd6f953,1335-1350,1
bc79209401c71be588122e2525fceb9c6fd6f953,1800-1815,1
bc79209401c71be588122e2525fceb9c6fd6f953,1995-2010,1
bc79209401c71be588122e2525fceb9c6fd6f953,2205-2220,1
bc79209401c71be588122e2525fceb9c6fd6f953,2280-2295,1
bc79209401c71be588122e2525fceb9c6fd6f953,2505-2520,1
bc79209401c71be588122e2525fceb9c6fd6f953,2760-2775,1
bc79209401c71be588122e2525fceb9c6fd6f953,2775-2790,1
bc79209401c71be588122e2525fceb9c6fd6f953,3330-3345,1
bc79209401c71be588122e2525fceb9c6fd6f953,3960-3975,1
bc79209401c71be588122e2525fceb9c6fd6f953,4260-4275,1
bc79209401c71be588122e2525fceb9c6fd6f953,5700-5715,1
bc79209401c71be588122e2525fceb9c6fd6f953,6510-6525,1
bc79209401c71be588122e2525fceb9c6fd6f953,7455-7470,1
bc79209401c71be588122e2525fceb9c6fd6f953,9450-9465,1
bc79209401c71be588122e2525fceb9c6fd6f953,9465-9480,1
bc79209401c71be588122e2525fceb9c6fd6f953,10515-10530,1
bc79209401c71be588122e2525fceb9c6fd6f953,18840-18855,1
bc79209401c71be588122e2525fceb9c6fd6f953,19335-19350,1
bc79209401c71be588122e2525fceb9c6fd6f953,39585-39600,1
bc79209401c71be588122e2525fceb9c6fd6f953,43125-43140,1
bc79209401c71be588122e2525fceb9c6fd6f953,54060-54075,1
bc79209401c71be588122e2525fceb9c6fd6f953,91440-91455,1
bc79209401c71be588122e2525fceb9c6fd6f953,105945-105960,1
bc79209401c71be588122e2525fceb9c6fd6f953,117405-117420,1
bc79209401c71be588122e2525fceb9c6fd6f953,152550-152565,1
bc79209401c71be588122e2525fceb9c6fd6f953,864030-864045,1
bc79209401c71be588122e2525fceb9c6fd6f953,1545975-1545990,1
bc79209401c71be588122e2525fceb9c6fd6f953,10772250-10772265,1
bd49ca1bf5dc4e9c6056efd434e17bbd98f02cc6,210-225,1
bfafe4531900994906fc9e2a02ce3563176d51eb,0-15,9
bfafe4531900994906fc9e2a02ce3563176d51eb,15-30,8
bfafe4531900994906fc9e2a02ce3563176d51eb,30-45,8
bfafe4531900994906fc9e2a02ce3563176d51eb,45-60,3
bfafe4531900994906fc9e2a02ce3563176d51eb,60-75,4
bfafe4531900994906fc9e2a02ce3563176d51eb,75-90,3
bfafe4531900994906fc9e2a02ce3563176d51eb,90-105,1
bfafe4531900994906fc9e2a02ce3563176d51eb,105-120,2
bfafe4531900994906fc9e2a02ce3563176d51eb,120-135,24
bfafe4531900994906fc9e2a02ce3563176d51eb,135-150,18
bfafe4531900994906fc9e2a02ce3563176d51eb,150-165,19
bfafe4531900994906fc9e2a02ce3563176d51eb,165-180,12
bfafe4531900994906fc9e2a02ce3563176d51eb,180-195,6
bfafe4531900994906fc9e2a02ce3563176d51eb,195-210,9
bfafe4531900994906fc9e2a02ce3563176d51eb,210-225,3
bfafe4531900994906fc9e2a02ce3563176d51eb,225-240,2
bfafe4531900994906fc9e2a02ce3563176d51eb,240-255,3
bfafe4531900994906fc9e2a02ce3563176d51eb,255-270,8
bfafe4531900994906fc9e2a02ce3563176d51eb,270-285,6
bfafe4531900994906fc9e2a02ce3563176d51eb,285-300,2
bfafe4531900994906fc9e2a02ce3563176d51eb,300-315,2
bfafe4531900994906fc9e2a02ce3563176d51eb,315-330,1
bfafe4531900994906fc9e2a02ce3563176d51eb,330-345,2
bfafe4531900994906fc9e2a02ce3563176d51eb,345-360,3
bfafe4531900994906fc9e2a02ce3563176d51eb,360-375,2
bfafe4531900994906fc9e2a02ce3563176d51eb,375-390,2
bfafe4531900994906fc9e2a02ce3563176d51eb,390-405,2
bfafe4531900994906fc9e2a02ce3563176d51eb,405-420,2
bfafe4531900994906fc9e2a02ce3563176d51eb,420-435,2
bfafe4531900994906fc9e2a02ce3563176d51eb,435-450,1
bfafe4531900994906fc9e2a02ce3563176d51eb,450-465,1
bfafe4531900994906fc9e2a02ce3563176d51eb,465-480,1
bfafe4531900994906fc9e2a02ce3563176d51eb,495-510,1
bfafe4531900994906fc9e2a02ce3563176d51eb,540-555,1
bfafe4531900994906fc9e2a02ce3563176d51eb,600-615,1
bfafe4531900994906fc9e2a02ce3563176d51eb,735-750,1
bfafe4531900994906fc9e2a02ce3563176d51eb,795-810,1
bfafe4531900994906fc9e2a02ce3563176d51eb,870-885,1
bfafe4531900994906fc9e2a02ce3563176d51eb,930-945,1
bfafe4531900994906fc9e2a02ce3563176d51eb,945-960,1
bfafe4531900994906fc9e2a02ce3563176d51eb,960-975,1
bfafe4531900994906fc9e2a02ce3563176d51eb,1095-1110,1
bfafe4531900994906fc9e2a02ce3563176d51eb,1260-1275,1
bfafe4531900994906fc9e2a02ce3563176d51eb,1440-1455,1
bfafe4531900994906fc9e2a02ce3563176d51eb,1455-1470,1
bfafe4531900994906fc9e2a02ce3563176d51eb,1485-1500,1
bfafe4531900994906fc9e2a02ce3563176d51eb,1500-1515,1
bfafe4531900994906fc9e2a02ce3563176d51eb,1635-1650,1
bfafe4531900994906fc9e2a02ce3563176d51eb,1680-1695,1
bfafe4531900994906fc9e2a02ce3563176d51eb,1695-1710,1
bfafe4531900994906fc9e2a02ce3563176d51eb,1890-1905,2
bfafe4531900994906fc9e2a02ce3563176d51eb,1935-1950,1
bfafe4531900994906fc9e2a02ce3563176d51eb,2205-2220,1
bfafe4531900994906fc9e2a02ce3563176d51eb,2250-2265,1
bfafe4531900994906fc9e2a02ce3563176d51eb,2280-2295,1
